scenario_a,scenario_b,scenario_c
1375.3410121343416,269.96139311187335,58.29645352926242
1261.3909810428,305.3877987986808,45.41747525805913
895.0981557119177,310.587561135231,57.30039031392794
724.9726329087797,280.4904374898585,51.03087519028883
980.3730696843737,253.4590007493615,31.53144709160205
1409.8760922810745,281.34797707276726,45.95504578211937
1044.0796313282578,282.0182151925376,59.98265867882692
1128.28172155137,311.6773973728598,59.688098446035134
880.4509025408885,303.87408132609875,48.855303341851545
745.9248754180311,308.1021335227145,54.19989487169737
888.8505416855016,350.47073086612335,60.43522933849449
727.3339180341793,350.10762165402275,47.241283390122376
1180.4114704923174,281.58669465177667,46.61388540735851
1112.8582219635146,298.67402571823266,48.692722347875595
877.8556754123837,261.1696956457188,42.73861527981363
876.884101555062,299.312685581411,38.42106738876616
1338.03079374967,327.65253141060737,73.78214230355931
951.2197837498596,276.97722465854264,55.44675847725023
861.1684754425751,289.4232421901074,66.26212480175337
901.6158522801934,309.5258745655139,49.57716208438784
935.4810754051748,310.5413998281855,33.8547124268842
1023.4853404373446,293.7735506691493,45.69781781049272
1171.244538491487,321.820867315488,43.247129253797084
1093.7445905566778,318.66096989910903,51.45451061103132
964.8650913843011,329.8842102893625,61.895313591191496
999.8576081790458,331.89646234583086,51.90724365892388
1004.6798124091362,322.6094654170385,51.60582390290098
1217.4088702348367,279.4610373236195,48.89781061654322
1493.7911359802486,305.1953527819318,60.05654892816613
1276.36290342674,287.4783746670089,44.77810057553171
1286.9741728117538,285.20015238003185,50.71012214261416
627.0868934456907,320.20066480807895,56.541483724735194
1302.6833704080748,301.27163078413895,66.3022019631185
918.5800190312666,348.69172414698096,56.610910173621
963.6823368477085,325.5049014434784,69.4575572350989
934.4632017046723,288.4598056771866,49.05635586638437
873.2254845735533,287.8024182695432,65.89446433504104
910.0748647923288,311.108159007792,61.78897139930861
1029.7364856300635,300.45982498701966,42.25950391007559
1051.9517791447795,273.95310617937963,75.55686451141896
1125.5547698308533,253.51057588274017,53.25136034804367
755.8588801169656,300.37358093729074,50.83628882547663
1086.086437814571,282.10676744073817,43.8726321688277
803.0354142483892,246.1370009762542,58.70406349074329
1296.6560025288506,309.5443208294574,64.93933431089644
803.6624893827188,271.52795027022574,43.31012996251134
982.9014503462168,270.5501282004772,40.09685140077158
829.131354235188,305.5864948632243,49.75687352894012
912.0951753448832,306.0552525887334,55.002074673392435
892.3906768284261,333.07267051511815,56.92375646031825
1064.686922019671,310.3656293916313,55.100358747623986
1255.9122707822519,280.3335075459335,52.76935309671261
928.6008187305333,273.9240195671894,49.960604774655366
